,period,month,year,stateDescription,price,sales
2098,2020-02-01,2,2020,Illinois,6.55,3496.06536
2099,2020-03-01,3,2020,Illinois,6.63,3346.56988
2100,2020-04-01,4,2020,Illinois,6.59,3012.87039
2101,2020-05-01,5,2020,Illinois,6.61,3076.57347
2102,2020-06-01,6,2020,Illinois,6.59,3381.62577
2103,2020-07-01,7,2020,Illinois,6.66,3726.24455
2104,2020-08-01,8,2020,Illinois,6.72,3685.11226
2105,2020-09-01,9,2020,Illinois,6.73,3356.96811
2106,2020-10-01,10,2020,Illinois,6.88,3295.86661
2107,2020-11-01,11,2020,Illinois,6.86,3168.89876
2108,2020-12-01,12,2020,Illinois,6.84,3290.65971
2109,2021-01-01,1,2021,Illinois,6.84,3467.84689
2110,2021-02-01,2,2021,Illinois,7.61,3237.3379
2111,2021-03-01,3,2021,Illinois,7.02,3342.73325
2112,2021-04-01,4,2021,Illinois,6.87,3216.3402
2113,2021-05-01,5,2021,Illinois,6.89,3377.4799
2114,2021-06-01,6,2021,Illinois,7.12,3568.53443
2115,2021-07-01,7,2021,Illinois,7.04,3764.63615
2116,2021-08-01,8,2021,Illinois,7.23,3713.09444
2117,2021-09-01,9,2021,Illinois,7.4,3539.90321
2118,2021-10-01,10,2021,Illinois,7.84,3431.79467
2119,2021-11-01,11,2021,Illinois,8.04,3440.161
2120,2021-12-01,12,2021,Illinois,7.69,3398.16198
2121,2022-01-01,1,2022,Illinois,7.74,3632.72105
2122,2022-02-01,2,2022,Illinois,8.28,3255.80964
2123,2022-03-01,3,2022,Illinois,8.48,3547.15114
2124,2022-04-01,4,2022,Illinois,8.7,3323.45119
2125,2022-05-01,5,2022,Illinois,9.34,3391.79003
2126,2022-06-01,6,2022,Illinois,9.3,3743.09308
2127,2022-07-01,7,2022,Illinois,9.36,3714.50589
2128,2022-08-01,8,2022,Illinois,9.67,3710.53692
2129,2022-09-01,9,2022,Illinois,9.85,3425.88926
2130,2022-10-01,10,2022,Illinois,8.78,3418.57963
2131,2022-11-01,11,2022,Illinois,8.44,3310.74289
2132,2022-12-01,12,2022,Illinois,9.0,3429.3058
2133,2023-01-01,1,2023,Illinois,8.8,3500.25519
2134,2023-02-01,2,2023,Illinois,8.41,3132.55666
2135,2023-03-01,3,2023,Illinois,8.67,3445.28791
2136,2023-04-01,4,2023,Illinois,8.41,3252.88421
2137,2001-01-01,1,2001,Indiana,3.97,3488.79521
2138,2001-02-01,2,2001,Indiana,3.84,3510.75886
2139,2001-03-01,3,2001,Indiana,3.97,3468.74526
2140,2001-04-01,4,2001,Indiana,3.87,3673.14324
2141,2001-05-01,5,2001,Indiana,4.07,3644.16805
2142,2001-06-01,6,2001,Indiana,4.18,3650.66732
2143,2001-07-01,7,2001,Indiana,4.18,3666.48109
2144,2001-08-01,8,2001,Indiana,4.18,3763.90863
2145,2001-09-01,9,2001,Indiana,4.65,3108.63386
2146,2001-10-01,10,2001,Indiana,4.18,3510.22411
2147,2001-11-01,11,2001,Indiana,4.05,3348.11582
2148,2001-12-01,12,2001,Indiana,4.2,3245.96154
2149,2002-01-01,1,2002,Indiana,3.97,3679.2659
2150,2002-02-01,2,2002,Indiana,3.91,3608.93385
2151,2002-03-01,3,2002,Indiana,3.98,3912.14971
2152,2002-04-01,4,2002,Indiana,3.95,3855.84762
2153,2002-05-01,5,2002,Indiana,3.94,4078.4996
2154,2002-06-01,6,2002,Indiana,3.96,4150.61986
2155,2002-07-01,7,2002,Indiana,4.12,3933.63
2156,2002-08-01,8,2002,Indiana,4.04,4239.34853
2157,2002-09-01,9,2002,Indiana,3.93,4082.16867
2158,2002-10-01,10,2002,Indiana,3.92,4074.41406
2159,2002-11-01,11,2002,Indiana,3.86,3955.95762
2160,2002-12-01,12,2002,Indiana,3.85,3910.39658
2161,2003-01-01,1,2003,Indiana,3.88,3969.14971
2162,2003-02-01,2,2003,Indiana,3.95,3792.48137
2163,2003-03-01,3,2003,Indiana,3.95,3886.97378
2164,2003-04-01,4,2003,Indiana,3.94,3950.43624
2165,2003-05-01,5,2003,Indiana,3.82,4001.29925
2166,2003-06-01,6,2003,Indiana,3.94,3852.07428
2167,2003-07-01,7,2003,Indiana,3.95,3960.15612
2168,2003-08-01,8,2003,Indiana,4.08,4130.89727
2169,2003-09-01,9,2003,Indiana,3.84,3940.17673
2170,2003-10-01,10,2003,Indiana,3.99,4050.70245
2171,2003-11-01,11,2003,Indiana,3.88,3848.02461
2172,2003-12-01,12,2003,Indiana,3.83,3901.44818
2173,2004-01-01,1,2004,Indiana,3.81,3924.09504
2174,2004-02-01,2,2004,Indiana,3.93,3935.59268
2175,2004-03-01,3,2004,Indiana,4.09,4146.57373
2176,2004-04-01,4,2004,Indiana,4.07,4058.26249
2177,2004-05-01,5,2004,Indiana,4.09,4170.97789
2178,2004-06-01,6,2004,Indiana,4.17,4130.08863
2179,2004-07-01,7,2004,Indiana,4.36,4060.71226
2180,2004-08-01,8,2004,Indiana,4.36,4197.05162
2181,2004-09-01,9,2004,Indiana,4.16,4138.40007
2182,2004-10-01,10,2004,Indiana,4.19,4138.67081
2183,2004-11-01,11,2004,Indiana,4.21,3945.1108
2184,2004-12-01,12,2004,Indiana,4.13,4082.96099
2185,2005-01-01,1,2005,Indiana,4.21,3955.27672
2186,2005-02-01,2,2005,Indiana,4.24,3882.80175
2187,2005-03-01,3,2005,Indiana,4.16,4110.47945
2188,2005-04-01,4,2005,Indiana,4.46,3978.11947
2189,2005-05-01,5,2005,Indiana,4.36,4073.70939
2190,2005-06-01,6,2005,Indiana,4.47,4164.73962
2191,2005-07-01,7,2005,Indiana,4.65,3987.13024
2192,2005-08-01,8,2005,Indiana,4.75,4303.94588
2193,2005-09-01,9,2005,Indiana,4.44,4245.51556
2194,2005-10-01,10,2005,Indiana,4.6,4156.48912
2195,2005-11-01,11,2005,Indiana,4.33,4022.27679
2196,2005-12-01,12,2005,Indiana,4.38,4063.871
2197,2006-01-01,1,2006,Indiana,4.56,4019.9508
2198,2006-02-01,2,2006,Indiana,4.72,4008.08482
2199,2006-03-01,3,2006,Indiana,4.93,4245.84068
2200,2006-04-01,4,2006,Indiana,5.12,4079.77004
2201,2006-05-01,5,2006,Indiana,5.09,4197.8856
2202,2006-06-01,6,2006,Indiana,5.09,4225.31114
2203,2006-07-01,7,2006,Indiana,5.27,4251.16386
2204,2006-08-01,8,2006,Indiana,5.15,4423.68682
2205,2006-09-01,9,2006,Indiana,4.94,4071.87453
2206,2006-10-01,10,2006,Indiana,4.85,4102.03541
2207,2006-11-01,11,2006,Indiana,4.86,3984.03978
2208,2006-12-01,12,2006,Indiana,4.76,3920.22852
2209,2007-01-01,1,2007,Indiana,4.46,3992.97697
2210,2007-02-01,2,2007,Indiana,4.78,3962.75663
2211,2007-03-01,3,2007,Indiana,4.83,4136.20639
2212,2007-04-01,4,2007,Indiana,4.92,4101.53661
2213,2007-05-01,5,2007,Indiana,4.85,4238.58472
2214,2007-06-01,6,2007,Indiana,4.87,4219.05292
2215,2007-07-01,7,2007,Indiana,5.08,4171.0504
2216,2007-08-01,8,2007,Indiana,5.12,4448.72967
2217,2007-09-01,9,2007,Indiana,5.17,4155.07789
2218,2007-09-01,9,2007,Indiana,5.17,4155.07789
2219,2007-10-01,10,2007,Indiana,4.94,4374.84034
2220,2007-11-01,11,2007,Indiana,4.97,4070.93486
2221,2007-12-01,12,2007,Indiana,4.67,4115.86161
2222,2008-01-01,1,2008,Indiana,5.25,4117.84439
2223,2008-02-01,2,2008,Indiana,5.04,4103.21896
2224,2008-03-01,3,2008,Indiana,4.8,4149.26834
2225,2008-04-01,4,2008,Indiana,5.35,4113.90377
2226,2008-05-01,5,2008,Indiana,5.2,4163.97175
2227,2008-06-01,6,2008,Indiana,5.35,4116.89855
2228,2008-07-01,7,2008,Indiana,5.64,4180.76918
2229,2008-08-01,8,2008,Indiana,5.79,4162.64037
2230,2008-09-01,9,2008,Indiana,5.83,4094.95203
2231,2008-10-01,10,2008,Indiana,6.01,3993.95127
2232,2008-11-01,11,2008,Indiana,5.8,3624.40634
2233,2008-12-01,12,2008,Indiana,5.55,3589.31307
2234,2009-01-01,1,2009,Indiana,5.85,3468.73913
2235,2009-02-01,2,2009,Indiana,6.04,3405.86936
2236,2009-03-01,3,2009,Indiana,5.98,3511.92753
2237,2009-04-01,4,2009,Indiana,5.9,3419.3766
2238,2009-05-01,5,2009,Indiana,5.8,3524.80064
2239,2009-06-01,6,2009,Indiana,5.82,3441.91556
2240,2009-07-01,7,2009,Indiana,5.89,3502.76093
2241,2009-08-01,8,2009,Indiana,5.84,3844.85954
2242,2009-09-01,9,2009,Indiana,5.72,3787.36652
2243,2009-10-01,10,2009,Indiana,5.62,3824.58158
2244,2009-11-01,11,2009,Indiana,5.64,3645.47164
2245,2009-12-01,12,2009,Indiana,5.62,3677.49298
2246,2010-01-01,1,2010,Indiana,5.6,3710.37672
2247,2010-02-01,2,2010,Indiana,5.66,3669.9808
2248,2010-03-01,3,2010,Indiana,5.61,3880.67238
2249,2010-04-01,4,2010,Indiana,5.73,3854.8265
2250,2010-05-01,5,2010,Indiana,5.74,4056.3238
2251,2010-06-01,6,2010,Indiana,5.77,3854.04662
2252,2010-07-01,7,2010,Indiana,5.94,3973.37451
2253,2010-08-01,8,2010,Indiana,6.0,4065.99948
2254,2010-09-01,9,2010,Indiana,6.02,3924.88497
2255,2010-10-01,10,2010,Indiana,6.11,3895.87797
2256,2010-11-01,11,2010,Indiana,6.26,3803.21298
2257,2010-12-01,12,2010,Indiana,6.0,3862.09426
2258,2011-01-01,1,2011,Indiana,5.99,3928.33599
2259,2011-02-01,2,2011,Indiana,6.14,3737.65701
2260,2011-03-01,3,2011,Indiana,6.0,4219.33505
2261,2011-04-01,4,2011,Indiana,6.05,3878.85185
2262,2011-05-01,5,2011,Indiana,6.08,4010.16219
2263,2011-06-01,6,2011,Indiana,6.28,3890.0457
2264,2011-07-01,7,2011,Indiana,6.37,4069.93807
2265,2011-08-01,8,2011,Indiana,6.25,4134.26717
2266,2011-09-01,9,2011,Indiana,6.29,4022.40515
2267,2011-10-01,10,2011,Indiana,6.3,4119.07097
2268,2011-11-01,11,2011,Indiana,6.14,3836.61625
2269,2011-12-01,12,2011,Indiana,6.09,3927.39758
2270,2012-01-01,1,2012,Indiana,6.35,4055.74047
2271,2012-02-01,2,2012,Indiana,6.31,3873.39694
2272,2012-03-01,3,2012,Indiana,6.51,4109.5795
2273,2012-04-01,4,2012,Indiana,6.55,3978.30556
2274,2012-05-01,5,2012,Indiana,6.33,4264.38066
2275,2012-06-01,6,2012,Indiana,6.37,4005.27415
2276,2012-07-01,7,2012,Indiana,6.36,4137.38446
2277,2012-08-01,8,2012,Indiana,6.2,4210.88569
2278,2012-09-01,9,2012,Indiana,6.24,3861.51371
2279,2012-10-01,10,2012,Indiana,6.21,3981.68569
2280,2012-11-01,11,2012,Indiana,6.27,3843.07973
2281,2012-12-01,12,2012,Indiana,6.35,3846.31845
2282,2013-01-01,1,2013,Indiana,6.5,4030.87445
2283,2013-02-01,2,2013,Indiana,6.64,3836.99528
2284,2013-03-01,3,2013,Indiana,6.66,4124.42914
2285,2013-04-01,4,2013,Indiana,6.7,3930.08317
2286,2013-05-01,5,2013,Indiana,6.62,4146.93421
2287,2013-06-01,6,2013,Indiana,6.71,3997.47732
2288,2013-07-01,7,2013,Indiana,6.77,4025.24119
2289,2013-08-01,8,2013,Indiana,6.87,4199.56837
2290,2013-09-01,9,2013,Indiana,6.78,3882.33886
2291,2013-10-01,10,2013,Indiana,6.71,3951.8528
2292,2013-11-01,11,2013,Indiana,6.72,3839.3924
2293,2013-12-01,12,2013,Indiana,6.68,3842.33979
2294,2014-01-01,1,2014,Indiana,7.0,3994.65995
2295,2014-02-01,2,2014,Indiana,7.0,3805.6465
2296,2014-03-01,3,2014,Indiana,6.86,4148.25636
2297,2014-04-01,4,2014,Indiana,6.76,3955.60394
2298,2014-05-01,5,2014,Indiana,6.77,4175.69018
2299,2014-06-01,6,2014,Indiana,7.04,4204.75707
2300,2014-07-01,7,2014,Indiana,7.11,4204.9559
2301,2014-08-01,8,2014,Indiana,7.14,4328.83555
2302,2014-09-01,9,2014,Indiana,7.1,4132.79123
2303,2014-10-01,10,2014,Indiana,7.11,4121.55727
2304,2014-11-01,11,2014,Indiana,6.92,3999.09213
2305,2014-12-01,12,2014,Indiana,6.77,4016.58093
2306,2015-01-01,1,2015,Indiana,6.89,4039.04651
2307,2015-02-01,2,2015,Indiana,6.91,3791.86169
2308,2015-03-01,3,2015,Indiana,6.93,4040.53955
2309,2015-04-01,4,2015,Indiana,6.93,3894.67679
2310,2015-05-01,5,2015,Indiana,6.73,4201.03993
2311,2015-06-01,6,2015,Indiana,6.92,4130.66663
2312,2015-07-01,7,2015,Indiana,6.98,4219.73171
2313,2015-08-01,8,2015,Indiana,6.89,4140.96405
2314,2015-09-01,9,2015,Indiana,6.89,4024.22976
2315,2015-10-01,10,2015,Indiana,6.73,3967.37574
2316,2015-11-01,11,2015,Indiana,6.85,3737.98807
2317,2015-12-01,12,2015,Indiana,6.67,3841.99955
2318,2016-01-01,1,2016,Indiana,6.63,3875.28921
2319,2016-02-01,2,2016,Indiana,6.65,3917.20352
2320,2016-03-01,3,2016,Indiana,6.66,3996.98535
2321,2016-04-01,4,2016,Indiana,7.01,3703.85037
2322,2016-05-01,5,2016,Indiana,6.85,3877.51318
2323,2016-06-01,6,2016,Indiana,6.85,3918.41726
2324,2016-07-01,7,2016,Indiana,6.9,4119.21614
2325,2016-08-01,8,2016,Indiana,6.99,4230.87968
2326,2016-09-01,9,2016,Indiana,7.06,3816.21456
2327,2016-10-01,10,2016,Indiana,7.42,3673.40419
2328,2016-11-01,11,2016,Indiana,7.38,3637.05585
2329,2016-12-01,12,2016,Indiana,7.38,3663.1447
2330,2017-01-01,1,2017,Indiana,8.01,3592.91714
2331,2017-02-01,2,2017,Indiana,7.54,3374.65017
2332,2017-03-01,3,2017,Indiana,7.48,3750.98244
2333,2017-04-01,4,2017,Indiana,7.55,3510.39242
2334,2017-05-01,5,2017,Indiana,7.47,3789.50137
2335,2017-06-01,6,2017,Indiana,7.45,3775.13465
2336,2017-07-01,7,2017,Indiana,7.55,3872.36241
2337,2017-08-01,8,2017,Indiana,7.41,3887.52877
2338,2017-09-01,9,2017,Indiana,7.49,3670.02424
2339,2017-10-01,10,2017,Indiana,7.53,3577.69491
2340,2017-11-01,11,2017,Indiana,7.63,3524.92991
2341,2017-12-01,12,2017,Indiana,7.4,3411.26557
2342,2018-01-01,1,2018,Indiana,7.38,3599.83488
2343,2018-02-01,2,2018,Indiana,7.27,3465.10718
2344,2018-03-01,3,2018,Indiana,7.21,3852.48844
2345,2018-04-01,4,2018,Indiana,7.26,3665.75664
2346,2018-05-01,5,2018,Indiana,7.19,3968.67402
2347,2018-06-01,6,2018,Indiana,7.38,3785.10661
2348,2018-07-01,7,2018,Indiana,7.32,3929.98533
2349,2018-08-01,8,2018,Indiana,7.28,4127.74817
2350,2018-09-01,9,2018,Indiana,7.34,3810.29971
2351,2018-10-01,10,2018,Indiana,7.28,3794.72903
2352,2018-11-01,11,2018,Indiana,7.47,3649.19725
2353,2018-12-01,12,2018,Indiana,8.22,3644.39477
2354,2019-01-01,1,2019,Indiana,7.38,3739.54857
2355,2019-02-01,2,2019,Indiana,7.64,3554.34709
2356,2019-03-01,3,2019,Indiana,7.59,3869.83034
2357,2019-04-01,4,2019,Indiana,7.58,3750.22213
2358,2019-05-01,5,2019,Indiana,7.47,3830.30605
2359,2019-06-01,6,2019,Indiana,7.51,3739.73104
2360,2019-07-01,7,2019,Indiana,7.27,4050.62865
2361,2019-08-01,8,2019,Indiana,7.17,4123.26395
2362,2019-09-01,9,2019,Indiana,7.19,3863.27332
2363,2019-10-01,10,2019,Indiana,7.33,3738.59325
2364,2019-11-01,11,2019,Indiana,7.28,3555.32001
2365,2019-12-01,12,2019,Indiana,6.89,3501.61762
2366,2020-01-01,1,2020,Indiana,6.87,3525.43205
2367,2020-02-01,2,2020,Indiana,7.04,3781.33657
2368,2020-03-01,3,2020,Indiana,6.85,3637.7608
2369,2020-04-01,4,2020,Indiana,7.22,2926.57609
2370,2020-05-01,5,2020,Indiana,7.08,3137.3378
2371,2020-06-01,6,2020,Indiana,7.29,3348.67678
2372,2020-07-01,7,2020,Indiana,7.1,3634.72708
2373,2020-08-01,8,2020,Indiana,6.86,3745.98216
2374,2020-09-01,9,2020,Indiana,6.97,3595.0932
2375,2020-10-01,10,2020,Indiana,6.82,3834.77618
2376,2020-11-01,11,2020,Indiana,6.87,3599.23169
2377,2020-12-01,12,2020,Indiana,6.87,3495.9796
2378,2021-01-01,1,2021,Indiana,6.64,3446.91349
2379,2021-02-01,2,2021,Indiana,7.69,3347.26765
2380,2021-03-01,3,2021,Indiana,6.96,3578.35598
2381,2021-04-01,4,2021,Indiana,6.81,3556.8209
2382,2021-05-01,5,2021,Indiana,6.99,3826.31899
2383,2021-06-01,6,2021,Indiana,7.28,3736.08142
2384,2021-07-01,7,2021,Indiana,7.54,3757.863
2385,2021-08-01,8,2021,Indiana,7.43,3943.22875
2386,2021-09-01,9,2021,Indiana,7.66,3572.77928
2387,2021-10-01,10,2021,Indiana,7.84,3606.86083
2388,2021-11-01,11,2021,Indiana,8.13,3504.85575
2389,2021-12-01,12,2021,Indiana,7.69,3452.14495
2390,2022-01-01,1,2022,Indiana,7.87,3556.37903
2391,2022-02-01,2,2022,Indiana,7.96,3430.05333
2392,2022-03-01,3,2022,Indiana,7.89,3609.91162
2393,2022-04-01,4,2022,Indiana,8.28,3551.7267
2394,2022-05-01,5,2022,Indiana,8.73,3727.91006
2395,2022-06-01,6,2022,Indiana,9.37,3652.05742
2396,2022-07-01,7,2022,Indiana,9.28,3766.60795
2397,2022-08-01,8,2022,Indiana,9.87,3826.64605
2398,2022-09-01,9,2022,Indiana,8.75,3554.24156
2399,2022-10-01,10,2022,Indiana,10.17,3391.29216
2400,2022-11-01,11,2022,Indiana,9.61,3318.65067
2401,2022-12-01,12,2022,Indiana,9.44,3298.64753
2402,2023-01-01,1,2023,Indiana,9.25,3302.20528
2403,2023-02-01,2,2023,Indiana,9.54,3237.22564
2404,2023-03-01,3,2023,Indiana,9.06,3458.38383
2405,2023-04-01,4,2023,Indiana,8.34,3257.7015
2406,2001-01-01,1,2001,Kentucky,2.91,3071.35986
2407,2001-02-01,2,2001,Kentucky,2.97,3040.31142
2408,2001-03-01,3,2001,Kentucky,2.81,3556.81885
2409,2001-04-01,4,2001,Kentucky,2.88,3498.6899
2410,2001-05-01,5,2001,Kentucky,3.06,3159.68611
2411,2001-06-01,6,2001,Kentucky,3.65,2718.77578
2412,2001-07-01,7,2001,Kentucky,3.71,2648.0513
2413,2001-08-01,8,2001,Kentucky,3.68,2761.0555
2414,2001-09-01,9,2001,Kentucky,3.06,3099.68504
2415,2001-10-01,10,2001,Kentucky,2.81,3669.46997
2416,2001-11-01,11,2001,Kentucky,2.71,3584.0475
2417,2001-12-01,12,2001,Kentucky,2.72,3868.40876
2418,2002-01-01,1,2002,Kentucky,2.85,3836.22797
2419,2002-02-01,2,2002,Kentucky,2.86,3702.77737
2420,2002-03-01,3,2002,Kentucky,2.79,4008.57163
2421,2002-04-01,4,2002,Kentucky,2.73,3845.91894
2422,2002-05-01,5,2002,Kentucky,2.99,3833.26258
2423,2002-06-01,6,2002,Kentucky,3.64,3245.75777
2424,2002-07-01,7,2002,Kentucky,3.73,3280.3953
2425,2002-08-01,8,2002,Kentucky,3.79,3252.98448
2426,2002-09-01,9,2002,Kentucky,3.12,3576.20685
2427,2002-10-01,10,2002,Kentucky,3.14,3597.72375
2428,2002-11-01,11,2002,Kentucky,2.92,3758.43678
2429,2002-12-01,12,2002,Kentucky,2.81,3874.11358
2430,2003-01-01,1,2003,Kentucky,2.92,3832.21231
2431,2003-02-01,2,2003,Kentucky,3.04,3590.25451
2432,2003-03-01,3,2003,Kentucky,2.98,3846.46124
2433,2003-04-01,4,2003,Kentucky,3.01,3666.13734
2434,2003-05-01,5,2003,Kentucky,3.08,3487.87521
2435,2003-06-01,6,2003,Kentucky,3.8,3089.44553
2436,2003-07-01,7,2003,Kentucky,3.92,3091.66252
2437,2003-08-01,8,2003,Kentucky,3.85,3235.88511
2438,2003-09-01,9,2003,Kentucky,3.12,3480.34153
2439,2003-10-01,10,2003,Kentucky,3.0,3859.64427
2440,2003-11-01,11,2003,Kentucky,3.03,3644.10537
2441,2003-12-01,12,2003,Kentucky,3.01,3746.14207
2442,2004-01-01,1,2004,Kentucky,3.04,3684.26515
2443,2004-02-01,2,2004,Kentucky,3.08,3463.05611
2444,2004-03-01,3,2004,Kentucky,3.06,3711.08021
2445,2004-04-01,4,2004,Kentucky,3.09,3689.03469
2446,2004-05-01,5,2004,Kentucky,3.25,3765.36873
2447,2004-06-01,6,2004,Kentucky,3.97,3210.83854
2448,2004-07-01,7,2004,Kentucky,4.01,3223.36613
2449,2004-08-01,8,2004,Kentucky,4.0,3312.03305
2450,2004-09-01,9,2004,Kentucky,3.35,3209.14221
2451,2004-10-01,10,2004,Kentucky,3.12,3924.21997
2452,2004-11-01,11,2004,Kentucky,3.18,3815.49513
2453,2004-12-01,12,2004,Kentucky,3.16,3883.3821
2454,2005-01-01,1,2005,Kentucky,3.17,3759.54829
2455,2005-02-01,2,2005,Kentucky,3.16,3584.37813
2456,2005-03-01,3,2005,Kentucky,3.13,3905.02069
2457,2005-04-01,4,2005,Kentucky,3.22,3799.31796
2458,2005-05-01,5,2005,Kentucky,3.39,3618.71923
2459,2005-06-01,6,2005,Kentucky,4.5,3383.12748
2460,2005-07-01,7,2005,Kentucky,4.65,3266.2981
2461,2005-08-01,8,2005,Kentucky,4.71,3381.35583
2462,2005-09-01,9,2005,Kentucky,3.67,3288.05749
2463,2005-10-01,10,2005,Kentucky,3.37,3802.62951
2464,2005-11-01,11,2005,Kentucky,3.36,3778.09301
2465,2005-12-01,12,2005,Kentucky,3.27,3747.15427
2466,2006-01-01,1,2006,Kentucky,3.36,3744.31728
2467,2006-02-01,2,2006,Kentucky,3.43,3575.71043
2468,2006-03-01,3,2006,Kentucky,3.46,3830.4545
2469,2006-04-01,4,2006,Kentucky,3.53,3722.42021
2470,2006-05-01,5,2006,Kentucky,3.69,3626.41533
2471,2006-06-01,6,2006,Kentucky,4.96,3333.32155
2472,2006-07-01,7,2006,Kentucky,5.04,3315.70339
2473,2006-08-01,8,2006,Kentucky,5.02,3360.57686
2474,2006-09-01,9,2006,Kentucky,4.1,3714.29703
2475,2006-10-01,10,2006,Kentucky,4.13,3949.53589
2476,2006-11-01,11,2006,Kentucky,4.01,3799.89554
2477,2006-12-01,12,2006,Kentucky,4.15,3880.816
2478,2007-01-01,1,2007,Kentucky,4.02,3793.6903
2479,2007-02-01,2,2007,Kentucky,4.18,3441.67423
2480,2007-03-01,3,2007,Kentucky,4.1,3711.47761
2481,2007-04-01,4,2007,Kentucky,4.41,3746.00333
2482,2007-05-01,5,2007,Kentucky,4.26,3750.71386
2483,2007-06-01,6,2007,Kentucky,5.23,3191.32882
2484,2007-07-01,7,2007,Kentucky,5.27,3247.02692
2485,2007-08-01,8,2007,Kentucky,5.16,3369.51675
2486,2007-09-01,9,2007,Kentucky,4.32,3746.94621
2487,2007-09-01,9,2007,Kentucky,4.32,3746.94621
2488,2007-10-01,10,2007,Kentucky,4.31,4165.72273
2489,2007-11-01,11,2007,Kentucky,4.34,4081.00307
2490,2007-12-01,12,2007,Kentucky,4.38,4120.52218
2491,2008-01-01,1,2008,Kentucky,4.19,4258.40163
2492,2008-02-01,2,2008,Kentucky,4.22,3966.27186
2493,2008-03-01,3,2008,Kentucky,4.68,4151.72219
2494,2008-04-01,4,2008,Kentucky,4.47,4060.36897
2495,2008-05-01,5,2008,Kentucky,4.54,4014.21679
2496,2008-06-01,6,2008,Kentucky,5.29,3206.04775
2497,2008-07-01,7,2008,Kentucky,5.61,3235.29695
2498,2008-08-01,8,2008,Kentucky,5.36,3263.41071
2499,2008-09-01,9,2008,Kentucky,5.1,3843.76657
2500,2008-10-01,10,2008,Kentucky,5.35,4224.90864
2501,2008-11-01,11,2008,Kentucky,5.14,4005.38127
2502,2008-12-01,12,2008,Kentucky,4.2,3967.97966
2503,2009-01-01,1,2009,Kentucky,4.88,3836.95344
2504,2009-02-01,2,2009,Kentucky,5.0,3445.86076
2505,2009-03-01,3,2009,Kentucky,4.77,3848.08226
2506,2009-04-01,4,2009,Kentucky,4.84,3880.6178
2507,2009-05-01,5,2009,Kentucky,4.88,3468.95473
2508,2009-06-01,6,2009,Kentucky,5.18,2917.12772
2509,2009-07-01,7,2009,Kentucky,5.43,2991.90781
2510,2009-08-01,8,2009,Kentucky,5.35,3138.38429
2511,2009-09-01,9,2009,Kentucky,4.93,3803.78769
2512,2009-10-01,10,2009,Kentucky,4.67,4329.71791
2513,2009-11-01,11,2009,Kentucky,4.71,3863.49757
2514,2009-12-01,12,2009,Kentucky,4.65,4077.27602
2515,2010-01-01,1,2010,Kentucky,4.83,3965.0965
2516,2010-02-01,2,2010,Kentucky,4.74,3857.03776
2517,2010-03-01,3,2010,Kentucky,4.53,4141.2851
2518,2010-04-01,4,2010,Kentucky,4.84,4027.42838
2519,2010-05-01,5,2010,Kentucky,4.99,3967.85491
2520,2010-06-01,6,2010,Kentucky,5.19,3214.49635
2521,2010-07-01,7,2010,Kentucky,5.36,3249.17709
2522,2010-08-01,8,2010,Kentucky,5.56,3361.53086
2523,2010-09-01,9,2010,Kentucky,5.25,3594.03681
2524,2010-10-01,10,2010,Kentucky,5.24,3889.03169
2525,2010-11-01,11,2010,Kentucky,5.13,3813.15834
2526,2010-12-01,12,2010,Kentucky,5.13,3942.22721
2527,2011-01-01,1,2011,Kentucky,5.1,3901.46441
2528,2011-02-01,2,2011,Kentucky,5.16,3596.3862
2529,2011-03-01,3,2011,Kentucky,4.96,3942.79338
2530,2011-04-01,4,2011,Kentucky,5.1,3699.4042
2531,2011-05-01,5,2011,Kentucky,5.66,3234.67489
2532,2011-06-01,6,2011,Kentucky,5.58,3196.42948
2533,2011-07-01,7,2011,Kentucky,5.72,3300.05512
2534,2011-08-01,8,2011,Kentucky,5.7,3313.26424
2535,2011-09-01,9,2011,Kentucky,5.6,3683.2636
2536,2011-10-01,10,2011,Kentucky,5.2,3953.3485
2537,2011-11-01,11,2011,Kentucky,5.15,3917.57621
2538,2011-12-01,12,2011,Kentucky,5.26,3880.76378
2539,2012-01-01,1,2012,Kentucky,5.27,3866.35419
2540,2012-02-01,2,2012,Kentucky,5.19,3770.85215
2541,2012-03-01,3,2012,Kentucky,5.14,4027.46091
2542,2012-04-01,4,2012,Kentucky,5.26,3905.81968
2543,2012-05-01,5,2012,Kentucky,5.46,3876.226
2544,2012-06-01,6,2012,Kentucky,5.65,3281.81689
2545,2012-07-01,7,2012,Kentucky,5.65,3342.76972
2546,2012-08-01,8,2012,Kentucky,5.58,3428.74537
2547,2012-09-01,9,2012,Kentucky,5.59,3548.99691
2548,2012-10-01,10,2012,Kentucky,5.21,3784.39501
2549,2012-11-01,11,2012,Kentucky,5.14,3645.48299
2550,2012-12-01,12,2012,Kentucky,5.17,3716.94518
2551,2013-01-01,1,2013,Kentucky,5.35,3838.9753
2552,2013-02-01,2,2013,Kentucky,5.46,3525.37337
2553,2013-03-01,3,2013,Kentucky,5.39,3847.19771
2554,2013-04-01,4,2013,Kentucky,5.25,3747.08527
2555,2013-05-01,5,2013,Kentucky,5.46,3606.74253
2556,2013-06-01,6,2013,Kentucky,6.12,2856.72406
2557,2013-07-01,7,2013,Kentucky,6.3,2572.44905
2558,2013-08-01,8,2013,Kentucky,6.2,2713.88663
